Case ID,Data Category,Data Type,file_ids,file_names,num_file_id,num_files
TCGA-06-0126normal,Copy Number Variation,Gene Level Copy Number,"833f542a-09cd-48ce-be5f-d35f616b13a8,0026698a-1fa7-4fa9-9898-2e54590cc25a,b1aa1339-4dda-49e7-baef-d5db9ac3fa5a","TCGA-GBM.25517328-4dae-4530-b829-8bb4a924e28a.ascat3.gene_level_copy_number.v36.tsv,TCGA-GBM.25517328-4dae-4530-b829-8bb4a924e28a.gene_level_copy_number.v36.tsv,TCGA-GBM.35d655d5-ef75-4b13-a90f-ddf0df7d4f38.gene_level_copy_number.v36.tsv",3,3
TCGA-06-0126normal,Simple Nucleotide Variation,Masked Somatic Mutation,444e14e0-a6fd-494e-bbcd-22dc1c676158,a5db12b9-5a42-49c3-82f0-ef4f8f3bf5a8.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0128normal,Copy Number Variation,Gene Level Copy Number,"01155f35-eef1-47a4-baf5-82764d094fd6,3835627e-fcbb-4e40-b4b5-44afc82ac773,3bef823e-dbc2-4ab9-a15e-f957f7b5c3dd","TCGA-GBM.16bf7fbd-6fdb-4056-a809-cf11341eef59.ascat3.gene_level_copy_number.v36.tsv,TCGA-GBM.e2c988a5-4d1f-425b-88a7-103d4413424e.gene_level_copy_number.v36.tsv,TCGA-GBM.16bf7fbd-6fdb-4056-a809-cf11341eef59.gene_level_copy_number.v36.tsv",3,3
TCGA-06-0128normal,Simple Nucleotide Variation,Masked Somatic Mutation,884d91e4-587c-404b-8464-5ff48cf943ec,4471b40f-cb1e-4abe-be3d-d59340ff3fed.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0129normal,Copy Number Variation,Gene Level Copy Number,"9b4d7cb2-e41b-4808-82d4-84617d47acae,bc64fb8b-9f3c-4560-9300-bb62379c1401,91207ed8-e3c3-4aaf-9f2c-5afd7027dea7","TCGA-GBM.b211db7a-e9e4-44d5-a225-82dbcd049bcd.gene_level_copy_number.v36.tsv,TCGA-GBM.b211db7a-e9e4-44d5-a225-82dbcd049bcd.ascat3.gene_level_copy_number.v36.tsv,TCGA-GBM.15bd4300-4dbe-4c75-af7d-1eb8a46b3303.gene_level_copy_number.v36.tsv",3,3
TCGA-06-0129normal,Simple Nucleotide Variation,Masked Somatic Mutation,1b777c6b-074a-4d01-bd19-7dfe0b41a7c0,e965abed-b614-45b1-82fd-d965b61ebba3.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0130normal,Copy Number Variation,Gene Level Copy Number,"4af0bf75-57bf-4cb8-b8fe-ce620c1c6e2b,2e55a854-69c8-4407-9786-5b02abce4c74,c20531c0-b0c8-4a7e-8c66-362219408263","TCGA-GBM.0c84111c-b25f-477c-9fb5-7f6057fe5223.gene_level_copy_number.v36.tsv,TCGA-GBM.d9fc7b42-ce16-431d-9f68-3abb664e618d.ascat3.gene_level_copy_number.v36.tsv,TCGA-GBM.d9fc7b42-ce16-431d-9f68-3abb664e618d.gene_level_copy_number.v36.tsv",3,3
TCGA-06-0130normal,Simple Nucleotide Variation,Masked Somatic Mutation,966b6c18-c83e-4400-8b65-a6025b6dbbaa,2e4fc4e1-5544-4d41-9bc3-e3beb402fb08.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0132normal,Copy Number Variation,Gene Level Copy Number,"b935ce77-a479-41bd-8bde-758dd286f355,b58c61e4-f03c-497a-b3e2-5cdcf92cfef2","TCGA-GBM.28887e9e-0f53-4240-a1d8-93bab59cfc4a.ascat3.gene_level_copy_number.v36.tsv,TCGA-GBM.28887e9e-0f53-4240-a1d8-93bab59cfc4a.gene_level_copy_number.v36.tsv",2,2
TCGA-06-0132normal,Simple Nucleotide Variation,Masked Somatic Mutation,3f70a963-4852-4ee0-87e4-71046603b63d,f7ee9e65-3450-4121-858c-9c2901f20603.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0137normal,Copy Number Variation,Gene Level Copy Number,"89d82817-cc99-400f-87a2-5c5c4f960db1,cc2d40dd-4e59-45bf-980a-ca136178228e","TCGA-GBM.9343e7e1-7a8b-4cd5-99fb-b911f4551fe9.ascat3.gene_level_copy_number.v36.tsv,TCGA-GBM.9343e7e1-7a8b-4cd5-99fb-b911f4551fe9.gene_level_copy_number.v36.tsv",2,2
TCGA-06-0137normal,Simple Nucleotide Variation,Masked Somatic Mutation,768ad713-cad3-4fbf-84b6-41974aabb872,85e9d806-e394-44b5-afe9-93f7d17d17f5.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0139normal,Copy Number Variation,Gene Level Copy Number,"eaee494a-61ef-4e66-b536-2a4f5f310c5d,674afbf8-ae8e-4122-bed2-2aba2013c588,68a85efd-dcef-479d-b375-9c960b90ca0d","TCGA-GBM.316e5195-96c1-48f6-a636-7798826fa2a3.gene_level_copy_number.v36.tsv,TCGA-GBM.fc46080d-2fa4-4f55-bc39-7af26b974ed1.gene_level_copy_number.v36.tsv,TCGA-GBM.316e5195-96c1-48f6-a636-7798826fa2a3.ascat3.gene_level_copy_number.v36.tsv",3,3
TCGA-06-0139normal,Simple Nucleotide Variation,Masked Somatic Mutation,10b81151-18ef-4fb8-bc25-712e8b2943ad,3f8fa2dc-a7d1-41fa-9588-95d4b41c00dc.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0140normal,Copy Number Variation,Gene Level Copy Number,"dcdeca40-7e04-4882-aea3-4b7d9919f433,0b133c4e-b37b-4fa1-86dd-a0d97641c4e7","TCGA-GBM.4283ad91-7301-43e4-9584-1267539caae0.gene_level_copy_number.v36.tsv,TCGA-GBM.4283ad91-7301-43e4-9584-1267539caae0.ascat3.gene_level_copy_number.v36.tsv",2,2
TCGA-06-0140normal,Simple Nucleotide Variation,Masked Somatic Mutation,c47801c6-baf7-47ef-91eb-7ed3e0c45ccb,75f54224-753e-440f-b652-bb08354ff72a.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0141normal,Copy Number Variation,Gene Level Copy Number,"2a6cb130-fa24-4357-852f-5d2339db9751,2ebc3254-7667-4540-a29f-7e66e06fa2a0,ce5a0687-c430-4d5c-84d3-b713242a18dd","TCGA-GBM.7b781ddf-c48a-44c4-a002-ac409688e47e.gene_level_copy_number.v36.tsv,TCGA-GBM.80b46518-c8c5-4428-a7b3-2a678339f9fb.ascat3.gene_level_copy_number.v36.tsv,TCGA-GBM.80b46518-c8c5-4428-a7b3-2a678339f9fb.gene_level_copy_number.v36.tsv",3,3
TCGA-06-0141normal,Simple Nucleotide Variation,Masked Somatic Mutation,300bbdde-ec44-4e36-90f3-af22a109e3f5,b399ab78-cc6b-425d-9827-ea405d72c61b.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0145normal,Copy Number Variation,Gene Level Copy Number,"ff82c8fa-24c0-4349-b5d2-7a1af33e1147,5ec930a6-32a4-40f2-9d81-27e7f1d81747","TCGA-GBM.bf1bd21e-1d51-4abd-9257-6194fe2d60c0.gene_level_copy_number.v36.tsv,TCGA-GBM.bf1bd21e-1d51-4abd-9257-6194fe2d60c0.ascat3.gene_level_copy_number.v36.tsv",2,2
TCGA-06-0145normal,Simple Nucleotide Variation,Masked Somatic Mutation,"54904499-a62d-4501-a4ea-044340a35284,d82fdd83-9bbf-4624-80d9-2776b3c46432","c0a198bf-acf9-4e0f-9114-617c4acd5a9b.wxs.aliquot_ensemble_masked.maf,f3bbe30d-a21b-4fd3-9260-1580124a22e7.wxs.aliquot_ensemble_masked.maf",2,2
TCGA-06-0151normal,Copy Number Variation,Gene Level Copy Number,"c93dd591-3b4d-4214-a3dd-33d099bb21e2,1be89f91-80b7-4596-b6ae-40949f66740b","TCGA-GBM.2017771d-0784-4fdf-b379-eb200a9f8734.gene_level_copy_number.v36.tsv,TCGA-GBM.2017771d-0784-4fdf-b379-eb200a9f8734.ascat3.gene_level_copy_number.v36.tsv",2,2
TCGA-06-0151normal,Simple Nucleotide Variation,Masked Somatic Mutation,ede4ff1e-dca1-4683-bd65-dcfe3cc5ef77,967604f3-1ba8-4483-a581-328c1746f4ab.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0152normal,Copy Number Variation,Gene Level Copy Number,"60ace7ff-c287-419d-a890-87d59a88111b,18b7f810-85f1-4887-9270-d7da714db41e,af8c9b34-cd53-4882-8333-5605bc1f9007","TCGA-GBM.4bec56ce-7b7c-4d38-9e60-52abf9b56ea7.ascat3.gene_level_copy_number.v36.tsv,TCGA-GBM.093c6b60-c128-4153-98dc-34519cdd784a.gene_level_copy_number.v36.tsv,TCGA-GBM.4bec56ce-7b7c-4d38-9e60-52abf9b56ea7.gene_level_copy_number.v36.tsv",3,3
